average;date;moneyPercent
167872;08.10.2010 17:22:00;81.93
167873;08.10.2010 17:23:00;81.96
167886;08.10.2010 17:36:00;82.0
167888;08.10.2010 17:38:00;82.04
167899;08.10.2010 17:49:00;82.06
167900;08.10.2010 17:50:00;82.1
168268;11.10.2010 10:08:00;81.82
168279;11.10.2010 10:19:00;81.87
168295;11.10.2010 10:35:00;81.92
168608;11.10.2010 15:48:00;81.92
168609;11.10.2010 15:49:00;81.93
168616;11.10.2010 15:56:00;81.94
168626;11.10.2010 16:06:00;81.95
168627;11.10.2010 16:07:00;81.95
168635;11.10.2010 16:15:00;81.95
169091;12.10.2010 10:01:00;81.3
169248;12.10.2010 12:38:00;81.87
169304;12.10.2010 13:34:00;81.97
169330;12.10.2010 14:00:00;82.05
169361;12.10.2010 14:31:00;82.09
169364;12.10.2010 14:34:00;82.11
169368;12.10.2010 14:38:00;82.12
169371;12.10.2010 14:41:00;82.12
169373;12.10.2010 14:43:00;82.12
169376;12.10.2010 14:46:00;82.12
169379;12.10.2010 14:49:00;82.14
169387;12.10.2010 14:57:00;82.16
169433;12.10.2010 15:43:00;82.24
169938;13.10.2010 10:18:00;81.94
169939;13.10.2010 10:19:00;81.96
169943;13.10.2010 10:23:00;82.03
170302;13.10.2010 16:22:00;82.13
170323;13.10.2010 16:43:00;82.18
170462;13.10.2010 19:02:00;82.18
170463;13.10.2010 19:03:00;82.16
170464;13.10.2010 19:04:00;82.17
170501;13.10.2010 19:41:00;82.22
170511;13.10.2010 19:51:00;82.23
170513;13.10.2010 19:53:00;82.26
170549;13.10.2010 20:29:00;82.3
170557;13.10.2010 20:37:00;82.32
170604;13.10.2010 21:24:00;82.33
170621;13.10.2010 21:41:00;82.33
170626;13.10.2010 21:46:00;82.32
170632;13.10.2010 21:52:00;82.32
170636;13.10.2010 21:56:00;82.33
170696;13.10.2010 22:56:00;82.36
170751;14.10.2010 10:01:00;82.85
171187;14.10.2010 17:17:00;83.35
171194;14.10.2010 17:24:00;83.35
171198;14.10.2010 17:28:00;83.4
171200;14.10.2010 17:30:00;83.4
171202;14.10.2010 17:32:00;83.42
171203;14.10.2010 17:33:00;83.42
171205;14.10.2010 17:35:00;83.46
171209;14.10.2010 17:39:00;83.46
171376;14.10.2010 20:26:00;83.5
171379;14.10.2010 20:29:00;83.5
171384;14.10.2010 20:34:00;83.5
171393;14.10.2010 20:43:00;83.5
171429;14.10.2010 21:19:00;83.52
171433;14.10.2010 21:23:00;83.52
171515;14.10.2010 22:45:00;83.53
171521;14.10.2010 22:51:00;83.53
171525;14.10.2010 22:55:00;83.6
171529;14.10.2010 22:59:00;83.6
171537;14.10.2010 23:07:00;83.68
171553;14.10.2010 23:23:00;83.68
171556;14.10.2010 23:26:00;83.69
171557;14.10.2010 23:27:00;83.69
171558;14.10.2010 23:28:00;83.72
171580;14.10.2010 23:50:00;83.72
172074;15.10.2010 18:14:00;84.45
172081;15.10.2010 18:21:00;84.45
172082;15.10.2010 18:22:00;84.44
172090;15.10.2010 18:30:00;84.44
172091;15.10.2010 18:31:00;84.43
172093;15.10.2010 18:33:00;84.43
172170;15.10.2010 19:50:00;84.41
172171;15.10.2010 19:51:00;84.41
172178;15.10.2010 19:58:00;84.42
172183;15.10.2010 20:03:00;84.42
172185;15.10.2010 20:05:00;84.47
172189;15.10.2010 20:09:00;84.47
172201;15.10.2010 20:21:00;84.52
172241;15.10.2010 21:01:00;84.52
172244;15.10.2010 21:04:00;84.51
172249;15.10.2010 21:09:00;84.51
172254;15.10.2010 21:14:00;84.53
172256;15.10.2010 21:16:00;84.53
172258;15.10.2010 21:18:00;84.55
172269;15.10.2010 21:29:00;84.55
172283;15.10.2010 21:43:00;84.62
172302;15.10.2010 22:02:00;84.62
172309;15.10.2010 22:09:00;84.63
172320;15.10.2010 22:20:00;84.63
172321;15.10.2010 22:21:00;84.61
172333;15.10.2010 22:33:00;84.61
172335;15.10.2010 22:35:00;84.61
172336;15.10.2010 22:36:00;84.61
172342;15.10.2010 22:42:00;84.63
172344;15.10.2010 22:44:00;84.63
172346;15.10.2010 22:46:00;84.65
172381;15.10.2010 23:21:00;84.65
172387;15.10.2010 23:27:00;84.65
172392;15.10.2010 23:32:00;84.65
172395;15.10.2010 23:35:00;84.68
172398;15.10.2010 23:38:00;84.68
172526;18.10.2010 11:56:00;85.31
172636;18.10.2010 13:46:00;85.39
172638;18.10.2010 13:48:00;85.36
172639;18.10.2010 13:49:00;85.36
172725;18.10.2010 15:15:00;85.39
172727;18.10.2010 15:17:00;85.39
172732;18.10.2010 15:22:00;85.4
172734;18.10.2010 15:24:00;85.4
172740;18.10.2010 15:30:00;85.39
172741;18.10.2010 15:31:00;85.36
172742;18.10.2010 15:32:00;85.35
172753;18.10.2010 15:43:00;85.37
172767;18.10.2010 15:57:00;85.4
172783;18.10.2010 16:13:00;85.44
172786;18.10.2010 16:16:00;85.44
172787;18.10.2010 16:17:00;85.42
172788;18.10.2010 16:18:00;85.42
172790;18.10.2010 16:20:00;85.46
172812;18.10.2010 16:42:00;85.49
172820;18.10.2010 16:50:00;85.47
173791;19.10.2010 19:11:00;86.1
173792;19.10.2010 19:12:00;86.1
173953;19.10.2010 21:53:00;86.11
173959;19.10.2010 21:59:00;86.11
173962;19.10.2010 22:02:00;86.14
173986;19.10.2010 22:26:00;86.14
173989;19.10.2010 22:29:00;86.15
174002;19.10.2010 22:42:00;86.15
174003;19.10.2010 22:43:00;86.13
174042;19.10.2010 23:22:00;86.13
174046;19.10.2010 23:26:00;86.12
174047;19.10.2010 23:27:00;86.12
174612;20.10.2010 19:02:00;86.16
174783;20.10.2010 21:53:00;86.16
174792;20.10.2010 22:02:00;86.16
174794;20.10.2010 22:04:00;86.16
174795;20.10.2010 22:05:00;86.16
174797;20.10.2010 22:07:00;86.16
174798;20.10.2010 22:08:00;86.15
174806;20.10.2010 22:16:00;86.15
174809;20.10.2010 22:19:00;86.14
174810;20.10.2010 22:20:00;86.14
174847;20.10.2010 22:57:00;86.3
174848;20.10.2010 22:58:00;86.3
174849;20.10.2010 22:59:00;86.3
174900;20.10.2010 23:50:00;86.3
175397;21.10.2010 18:17:00;86.87
175450;21.10.2010 19:10:00;86.9
175462;21.10.2010 19:22:00;86.9
175465;21.10.2010 19:25:00;86.98
175475;21.10.2010 19:35:00;87.03
175476;21.10.2010 19:36:00;87.06
176126;22.10.2010 16:36:00;87.66
176128;22.10.2010 16:38:00;87.66
176146;22.10.2010 16:56:00;87.76
176183;22.10.2010 17:33:00;87.79
176186;22.10.2010 17:36:00;87.79
176187;22.10.2010 17:37:00;87.79
176194;22.10.2010 17:44:00;87.79
176196;22.10.2010 17:46:00;87.82
176197;22.10.2010 17:47:00;87.82
176199;22.10.2010 17:49:00;87.86
176201;22.10.2010 17:51:00;87.87
176203;22.10.2010 17:53:00;87.87
176204;22.10.2010 17:54:00;87.83
176205;22.10.2010 17:55:00;87.83
176561;25.10.2010 10:01:00;88.52
176581;25.10.2010 10:21:00;88.71
176582;25.10.2010 10:22:00;88.77
176591;25.10.2010 10:31:00;88.84
176594;25.10.2010 10:34:00;88.84
176596;25.10.2010 10:36:00;88.83
176597;25.10.2010 10:37:00;88.83
176896;25.10.2010 15:36:00;88.86
176899;25.10.2010 15:39:00;88.87
176900;25.10.2010 15:40:00;88.88
176910;25.10.2010 15:50:00;88.9
176936;25.10.2010 16:16:00;88.88
176937;25.10.2010 16:17:00;88.89
176944;25.10.2010 16:24:00;89.0
176972;25.10.2010 16:52:00;89.1
177052;25.10.2010 18:12:00;89.12
177054;25.10.2010 18:14:00;89.14
177078;25.10.2010 18:38:00;89.16
177391;26.10.2010 10:01:00;88.79
177404;26.10.2010 10:14:00;88.91
177418;26.10.2010 10:28:00;88.97
177420;26.10.2010 10:30:00;88.97
177443;26.10.2010 10:53:00;89.11
177475;26.10.2010 11:25:00;89.18
177477;26.10.2010 11:27:00;89.18
177481;26.10.2010 11:31:00;89.18
177484;26.10.2010 11:34:00;89.18
177485;26.10.2010 11:35:00;89.16
177486;26.10.2010 11:36:00;89.16
177491;26.10.2010 11:41:00;89.24
177492;26.10.2010 11:42:00;89.24
177495;26.10.2010 11:45:00;89.28
177498;26.10.2010 11:48:00;89.28
177544;26.10.2010 12:34:00;89.3
177547;26.10.2010 12:37:00;89.3
177627;26.10.2010 13:57:00;89.33
177630;26.10.2010 14:00:00;89.33
177637;26.10.2010 14:07:00;89.35
177751;26.10.2010 16:01:00;89.4
177764;26.10.2010 16:14:00;89.42
177767;26.10.2010 16:17:00;89.42
177774;26.10.2010 16:24:00;89.49
177786;26.10.2010 16:36:00;89.53
177787;26.10.2010 16:37:00;89.53
177807;26.10.2010 16:57:00;89.61
177808;26.10.2010 16:58:00;89.61
177814;26.10.2010 17:04:00;89.69
177815;26.10.2010 17:05:00;89.69
178221;27.10.2010 10:01:00;89.27
178498;27.10.2010 14:38:00;89.72
178501;27.10.2010 14:41:00;89.76
178518;27.10.2010 14:58:00;89.86
178568;27.10.2010 15:48:00;89.92
178569;27.10.2010 15:49:00;89.93
178576;27.10.2010 15:56:00;89.97
178598;27.10.2010 16:18:00;89.99
178606;27.10.2010 16:26:00;90.01
178653;27.10.2010 17:13:00;90.06
178659;27.10.2010 17:19:00;90.09
178663;27.10.2010 17:23:00;90.07
178664;27.10.2010 17:24:00;90.05
178667;27.10.2010 17:27:00;90.08
179051;28.10.2010 10:01:00;90.17
179142;28.10.2010 11:32:00;90.46
179143;28.10.2010 11:33:00;90.46
179145;28.10.2010 11:35:00;90.5
179153;28.10.2010 11:43:00;90.5
179154;28.10.2010 11:44:00;90.49
179172;28.10.2010 12:02:00;90.49
179181;28.10.2010 12:11:00;90.51
179187;28.10.2010 12:17:00;90.51
179190;28.10.2010 12:20:00;90.53
179195;28.10.2010 12:25:00;90.53
179200;28.10.2010 12:30:00;90.56
179209;28.10.2010 12:39:00;90.56
179220;28.10.2010 12:50:00;90.57
179222;28.10.2010 12:52:00;90.57
179227;28.10.2010 12:57:00;90.58
179232;28.10.2010 13:02:00;90.58
179242;28.10.2010 13:12:00;90.59
179261;28.10.2010 13:31:00;90.59
179273;28.10.2010 13:43:00;90.63
179306;28.10.2010 14:16:00;90.63
179308;28.10.2010 14:18:00;90.66
179313;28.10.2010 14:23:00;90.66
179315;28.10.2010 14:25:00;90.67
179324;28.10.2010 14:34:00;90.67
179340;28.10.2010 14:50:00;90.69
179341;28.10.2010 14:51:00;90.69
179346;28.10.2010 14:56:00;90.7
179356;28.10.2010 15:06:00;90.7
179358;28.10.2010 15:08:00;90.69
179366;28.10.2010 15:16:00;90.69
179374;28.10.2010 15:24:00;90.71
179380;28.10.2010 15:30:00;90.71
179400;28.10.2010 15:50:00;90.71
179403;28.10.2010 15:53:00;90.71
180020;29.10.2010 12:20:00;91.03
180031;29.10.2010 12:31:00;91.03
180060;29.10.2010 13:00:00;91.1
180062;29.10.2010 13:02:00;91.1
180064;29.10.2010 13:04:00;91.12
180068;29.10.2010 13:08:00;91.12
180073;29.10.2010 13:13:00;91.1
180076;29.10.2010 13:16:00;91.1
180176;29.10.2010 14:56:00;91.16
180178;29.10.2010 14:58:00;91.16
180181;29.10.2010 15:01:00;91.18
180191;29.10.2010 15:11:00;91.18
180198;29.10.2010 15:18:00;91.19
180200;29.10.2010 15:20:00;91.19
180218;29.10.2010 15:38:00;91.24
180227;29.10.2010 15:47:00;91.24
180235;29.10.2010 15:55:00;91.23
180236;29.10.2010 15:56:00;91.23
180246;29.10.2010 16:06:00;91.28
180252;29.10.2010 16:12:00;91.27
180283;29.10.2010 16:43:00;91.25
180284;29.10.2010 16:44:00;91.25
180289;29.10.2010 16:49:00;91.31
180297;29.10.2010 16:57:00;91.31
180299;29.10.2010 16:59:00;91.34
180301;29.10.2010 17:01:00;91.34
180302;29.10.2010 17:02:00;91.35
180305;29.10.2010 17:05:00;91.35
180308;29.10.2010 17:08:00;91.33
180309;29.10.2010 17:09:00;91.33
180310;29.10.2010 17:10:00;91.32
180312;29.10.2010 17:12:00;91.32
180351;29.10.2010 17:51:00;91.35
180353;29.10.2010 17:53:00;91.35
180361;29.10.2010 18:01:00;91.42
180363;29.10.2010 18:03:00;91.42
180383;29.10.2010 18:23:00;91.45
180402;29.10.2010 18:42:00;91.45
180403;29.10.2010 18:43:00;91.48
180404;29.10.2010 18:44:00;91.48
180422;29.10.2010 19:02:00;91.58
180466;29.10.2010 19:46:00;91.63
180468;29.10.2010 19:48:00;91.63
180470;29.10.2010 19:50:00;91.65
180472;29.10.2010 19:52:00;91.66
180480;29.10.2010 20:00:00;91.66
180505;29.10.2010 20:25:00;91.68
180514;29.10.2010 20:34:00;91.68
180527;29.10.2010 20:47:00;91.71
180530;29.10.2010 20:50:00;91.71
180646;29.10.2010 22:46:00;91.7
180647;29.10.2010 22:47:00;91.7
180661;29.10.2010 23:01:00;91.72
180662;29.10.2010 23:02:00;91.72
180666;29.10.2010 23:06:00;91.72
180668;29.10.2010 23:08:00;91.72
180669;29.10.2010 23:09:00;91.71
180673;29.10.2010 23:13:00;91.7
180790;01.11.2010 11:20:00;91.76
180792;01.11.2010 11:22:00;91.76
180809;01.11.2010 11:39:00;91.82
180810;01.11.2010 11:40:00;91.81
180829;01.11.2010 11:59:00;91.93
180830;01.11.2010 12:00:00;91.93
180848;01.11.2010 12:18:00;91.98
180849;01.11.2010 12:19:00;91.98
180853;01.11.2010 12:23:00;92.03
180858;01.11.2010 12:28:00;92.03
180883;01.11.2010 12:53:00;92.16
180900;01.11.2010 13:10:00;92.24
180903;01.11.2010 13:13:00;92.25
180913;01.11.2010 13:23:00;92.25
180921;01.11.2010 13:31:00;92.25
180922;01.11.2010 13:32:00;92.25
180933;01.11.2010 13:43:00;92.24
180935;01.11.2010 13:45:00;92.25
180937;01.11.2010 13:47:00;92.25
180950;01.11.2010 14:00:00;92.27
180964;01.11.2010 14:14:00;92.27
180968;01.11.2010 14:18:00;92.27
180970;01.11.2010 14:20:00;92.27
180983;01.11.2010 14:33:00;92.28
180987;01.11.2010 14:37:00;92.28
180992;01.11.2010 14:42:00;92.29
180996;01.11.2010 14:46:00;92.29
181005;01.11.2010 14:55:00;92.37
181006;01.11.2010 14:56:00;92.37
181077;01.11.2010 16:07:00;92.48
181410;01.11.2010 21:40:00;92.56
181411;01.11.2010 21:41:00;92.57
181421;01.11.2010 21:51:00;92.55
181422;01.11.2010 21:52:00;92.55
181556;02.11.2010 10:16:00;92.5
181567;02.11.2010 10:27:00;92.58
181575;02.11.2010 10:35:00;92.63
181607;02.11.2010 11:07:00;92.66
181609;02.11.2010 11:09:00;92.74
181616;02.11.2010 11:16:00;92.83
181619;02.11.2010 11:19:00;92.91
181625;02.11.2010 11:25:00;93.02
182371;03.11.2010 10:01:00;92.96
182385;03.11.2010 10:15:00;92.96
182386;03.11.2010 10:16:00;92.97
182389;03.11.2010 10:19:00;92.97
182397;03.11.2010 10:27:00;93.03
182399;03.11.2010 10:29:00;93.03
182416;03.11.2010 10:46:00;93.05
182438;03.11.2010 11:08:00;93.05
182440;03.11.2010 11:10:00;93.11
182661;03.11.2010 14:51:00;93.11
182662;03.11.2010 14:52:00;93.11
182676;03.11.2010 15:06:00;93.11
182678;03.11.2010 15:08:00;93.16
182681;03.11.2010 15:11:00;93.16
182777;03.11.2010 16:47:00;93.2
182805;03.11.2010 17:15:00;93.2
182807;03.11.2010 17:17:00;93.2
182810;03.11.2010 17:20:00;93.2
182813;03.11.2010 17:23:00;93.2
182820;03.11.2010 17:30:00;93.2
183047;03.11.2010 21:17:00;93.24
183054;03.11.2010 21:24:00;93.24
183081;03.11.2010 21:51:00;93.28
183101;03.11.2010 22:11:00;93.28
185381;08.11.2010 18:41:00;93.65
185385;08.11.2010 18:45:00;93.58
185401;08.11.2010 19:01:00;93.52
185402;08.11.2010 19:02:00;93.46
185403;08.11.2010 19:03:00;93.43
185405;08.11.2010 19:05:00;93.45
185409;08.11.2010 19:09:00;93.46
185416;08.11.2010 19:16:00;93.49
185421;08.11.2010 19:21:00;93.53
185423;08.11.2010 19:23:00;93.55
185429;08.11.2010 19:29:00;93.54
185430;08.11.2010 19:30:00;93.57
185691;09.11.2010 10:01:00;93.71
185921;09.11.2010 13:51:00;94.32
185926;09.11.2010 13:56:00;94.32
185946;09.11.2010 14:16:00;94.37
185950;09.11.2010 14:20:00;94.37
185952;09.11.2010 14:22:00;94.39
185960;09.11.2010 14:30:00;94.39
186295;09.11.2010 20:05:00;94.41
186300;09.11.2010 20:10:00;94.41
186340;09.11.2010 20:50:00;94.45
186342;09.11.2010 20:52:00;94.44
186376;09.11.2010 21:26:00;94.46
186384;09.11.2010 21:34:00;94.46
186385;09.11.2010 21:35:00;94.46
186397;09.11.2010 21:47:00;94.45
186398;09.11.2010 21:48:00;94.42
186399;09.11.2010 21:49:00;94.42
186401;09.11.2010 21:51:00;94.44
186410;09.11.2010 22:00:00;94.44
186413;09.11.2010 22:03:00;94.45
186428;09.11.2010 22:18:00;94.45
186429;09.11.2010 22:19:00;94.46
186468;09.11.2010 22:58:00;94.45
186535;10.11.2010 10:15:00;94.53
186537;10.11.2010 10:17:00;94.53
186545;10.11.2010 10:25:00;94.69
186550;10.11.2010 10:30:00;94.69
186553;10.11.2010 10:33:00;94.77
186575;10.11.2010 10:55:00;94.77
186579;10.11.2010 10:59:00;94.78
186605;10.11.2010 11:25:00;94.78
186607;10.11.2010 11:27:00;94.78
186608;10.11.2010 11:28:00;94.78
186613;10.11.2010 11:33:00;94.76
186614;10.11.2010 11:34:00;94.76
186659;10.11.2010 12:19:00;94.84
186673;10.11.2010 12:33:00;94.84
186675;10.11.2010 12:35:00;94.86
186678;10.11.2010 12:38:00;94.86
186680;10.11.2010 12:40:00;94.84
186681;10.11.2010 12:41:00;94.84
186713;10.11.2010 13:13:00;94.88
186714;10.11.2010 13:14:00;94.88
186732;10.11.2010 13:32:00;94.9
186733;10.11.2010 13:33:00;94.9
186737;10.11.2010 13:37:00;94.91
186760;10.11.2010 14:00:00;94.9
186764;10.11.2010 14:04:00;94.89
186767;10.11.2010 14:07:00;94.89
186771;10.11.2010 14:11:00;94.9
186774;10.11.2010 14:14:00;94.9
186778;10.11.2010 14:18:00;94.92
186844;10.11.2010 15:24:00;94.92
186845;10.11.2010 15:25:00;94.91
186866;10.11.2010 15:46:00;94.91
186873;10.11.2010 15:53:00;94.91
186878;10.11.2010 15:58:00;94.91
186884;10.11.2010 16:04:00;94.94
186895;10.11.2010 16:15:00;94.94
186897;10.11.2010 16:17:00;94.95
186928;10.11.2010 16:48:00;94.95
186930;10.11.2010 16:50:00;94.97
186933;10.11.2010 16:53:00;94.97
186982;10.11.2010 17:42:00;95.05
186993;10.11.2010 17:53:00;95.04
187091;10.11.2010 19:31:00;95.11
187094;10.11.2010 19:34:00;95.11
187098;10.11.2010 19:38:00;95.15
187105;10.11.2010 19:45:00;95.15
187107;10.11.2010 19:47:00;95.21
187190;10.11.2010 21:10:00;95.21
187196;10.11.2010 21:16:00;95.23
187198;10.11.2010 21:18:00;95.23
187227;10.11.2010 21:47:00;95.23
187228;10.11.2010 21:48:00;95.23
187240;10.11.2010 22:00:00;95.25
187241;10.11.2010 22:01:00;95.25
187702;11.11.2010 15:52:00;95.07
187703;11.11.2010 15:53:00;95.07
187813;11.11.2010 17:43:00;95.09
187816;11.11.2010 17:46:00;95.09
187821;11.11.2010 17:51:00;95.09
187824;11.11.2010 17:54:00;95.09
187825;11.11.2010 17:55:00;95.1
187827;11.11.2010 17:57:00;95.1
187832;11.11.2010 18:02:00;95.14
187834;11.11.2010 18:04:00;95.14
187842;11.11.2010 18:12:00;95.21
187844;11.11.2010 18:14:00;95.24
187846;11.11.2010 18:16:00;95.24
187848;11.11.2010 18:18:00;95.24
187854;11.11.2010 18:24:00;95.24
187855;11.11.2010 18:25:00;95.25
187857;11.11.2010 18:27:00;95.25
187865;11.11.2010 18:35:00;95.31
187872;11.11.2010 18:42:00;95.31
187892;11.11.2010 19:02:00;95.35
187893;11.11.2010 19:03:00;95.35
187897;11.11.2010 19:07:00;95.4
187900;11.11.2010 19:10:00;95.4
187902;11.11.2010 19:12:00;95.42
187909;11.11.2010 19:19:00;95.42
187913;11.11.2010 19:23:00;95.44
187915;11.11.2010 19:25:00;95.44
187928;11.11.2010 19:38:00;95.47
187931;11.11.2010 19:41:00;95.47
187953;11.11.2010 20:03:00;95.49
188012;11.11.2010 21:02:00;95.49
188019;11.11.2010 21:09:00;95.53
188028;11.11.2010 21:18:00;95.52
188031;11.11.2010 21:21:00;95.56
188034;11.11.2010 21:24:00;95.56
188042;11.11.2010 21:32:00;95.59
188091;11.11.2010 22:21:00;95.59
188093;11.11.2010 22:23:00;95.62
188102;11.11.2010 22:32:00;95.62
188127;11.11.2010 22:57:00;95.65
188152;11.11.2010 23:22:00;95.65
188181;12.11.2010 10:01:00;95.23
188185;12.11.2010 10:05:00;95.3
188186;12.11.2010 10:06:00;95.35
188203;12.11.2010 10:23:00;95.47
188234;12.11.2010 10:54:00;95.53
188236;12.11.2010 10:56:00;95.56
188278;12.11.2010 11:38:00;95.59
188279;12.11.2010 11:39:00;95.58
188391;12.11.2010 13:31:00;95.58
188393;12.11.2010 13:33:00;95.62
188398;12.11.2010 13:38:00;95.69
188430;12.11.2010 14:10:00;95.73
188455;12.11.2010 14:35:00;95.78
188509;12.11.2010 15:29:00;95.83
188535;12.11.2010 15:55:00;95.88
188543;12.11.2010 16:03:00;95.91
188544;12.11.2010 16:04:00;95.9
188546;12.11.2010 16:06:00;95.9
188551;12.11.2010 16:11:00;95.93
188624;12.11.2010 17:24:00;95.93
188625;12.11.2010 17:25:00;95.93
188632;12.11.2010 17:32:00;95.94
188633;12.11.2010 17:33:00;95.97
188666;12.11.2010 18:06:00;96.02
188668;12.11.2010 18:08:00;96.03
188675;12.11.2010 18:15:00;96.01
188676;12.11.2010 18:16:00;96.04
188681;12.11.2010 18:21:00;96.12
188684;12.11.2010 18:24:00;96.16
188686;12.11.2010 18:26:00;96.24
188197;13.11.2010 10:17:00;96.09
188313;13.11.2010 12:13:00;96.09
188345;13.11.2010 12:45:00;96.1
188354;13.11.2010 12:54:00;96.1
188357;13.11.2010 12:57:00;96.12
188397;13.11.2010 13:37:00;96.12
188400;13.11.2010 13:40:00;96.1
188413;13.11.2010 13:53:00;96.1
188594;13.11.2010 16:54:00;96.16
189011;15.11.2010 10:01:00;96.16
189121;15.11.2010 11:51:00;96.51
189122;15.11.2010 11:52:00;96.51
189229;15.11.2010 13:39:00;96.6
189231;15.11.2010 13:41:00;96.62
189236;15.11.2010 13:46:00;96.62
189286;15.11.2010 14:36:00;96.68
189287;15.11.2010 14:37:00;96.68
189360;15.11.2010 15:50:00;96.74
189364;15.11.2010 15:54:00;96.74
189375;15.11.2010 16:05:00;96.79
189386;15.11.2010 16:16:00;96.79
189391;15.11.2010 16:21:00;96.79
189394;15.11.2010 16:24:00;96.79
189396;15.11.2010 16:26:00;96.8
189403;15.11.2010 16:33:00;96.8
189418;15.11.2010 16:48:00;96.82
189419;15.11.2010 16:49:00;96.81
189495;15.11.2010 18:05:00;96.87
189522;15.11.2010 18:32:00;96.87
189524;15.11.2010 18:34:00;96.88
189535;15.11.2010 18:45:00;96.88
189569;15.11.2010 19:19:00;97.01
189570;15.11.2010 19:20:00;97.0
189571;15.11.2010 19:21:00;96.99
189574;15.11.2010 19:24:00;96.99
189578;15.11.2010 19:28:00;97.03
189581;15.11.2010 19:31:00;97.03
189582;15.11.2010 19:32:00;97.02
189585;15.11.2010 19:35:00;97.02
189590;15.11.2010 19:40:00;97.0
189591;15.11.2010 19:41:00;97.0
189804;15.11.2010 23:14:00;97.08
189807;15.11.2010 23:17:00;97.08
189810;15.11.2010 23:20:00;97.12
189815;15.11.2010 23:25:00;97.12
189841;16.11.2010 10:01:00;96.76
190387;16.11.2010 19:07:00;97.25
190672;17.11.2010 10:02:00;96.9
190715;17.11.2010 10:45:00;96.91
190732;17.11.2010 11:02:00;96.91
190742;17.11.2010 11:12:00;96.95
190744;17.11.2010 11:14:00;96.95
190799;17.11.2010 12:09:00;97.0
190812;17.11.2010 12:22:00;97.0
190813;17.11.2010 12:23:00;96.97
190814;17.11.2010 12:24:00;96.97
190818;17.11.2010 12:28:00;96.99
190825;17.11.2010 12:35:00;96.99
190855;17.11.2010 13:05:00;97.06
190873;17.11.2010 13:23:00;97.06
190876;17.11.2010 13:26:00;97.06
190878;17.11.2010 13:28:00;97.06
190929;17.11.2010 14:19:00;97.12
190966;17.11.2010 14:56:00;97.12
191052;17.11.2010 16:22:00;97.18
191063;17.11.2010 16:33:00;97.18
191064;17.11.2010 16:34:00;97.21
191139;17.11.2010 17:49:00;97.21
191141;17.11.2010 17:51:00;97.24
191144;17.11.2010 17:54:00;97.24
191146;17.11.2010 17:56:00;97.28
191150;17.11.2010 18:00:00;97.28
191155;17.11.2010 18:05:00;97.26
191156;17.11.2010 18:06:00;97.25
191162;17.11.2010 18:12:00;97.26
191163;17.11.2010 18:13:00;97.26
191169;17.11.2010 18:19:00;97.25
191170;17.11.2010 18:20:00;97.25
191174;17.11.2010 18:24:00;97.27
191175;17.11.2010 18:25:00;97.27
191228;17.11.2010 19:18:00;97.27
191229;17.11.2010 19:19:00;97.27
191232;17.11.2010 19:22:00;97.24
191233;17.11.2010 19:23:00;97.24
191298;17.11.2010 20:28:00;97.24
191299;17.11.2010 20:29:00;97.24
191300;17.11.2010 20:30:00;97.28
191333;17.11.2010 21:03:00;97.28
191335;17.11.2010 21:05:00;97.29
191413;17.11.2010 22:23:00;97.29
191414;17.11.2010 22:24:00;97.3
191441;17.11.2010 22:51:00;97.3
191442;17.11.2010 22:52:00;97.25
191443;17.11.2010 22:53:00;97.25
191446;17.11.2010 22:56:00;97.25
191459;17.11.2010 23:09:00;97.25
191466;17.11.2010 23:16:00;97.29
191476;17.11.2010 23:26:00;97.29
191486;17.11.2010 23:36:00;97.32
191488;17.11.2010 23:38:00;97.32
191493;17.11.2010 23:43:00;97.38
191501;18.11.2010 10:01:00;97.38
191757;18.11.2010 14:17:00;97.71
191758;18.11.2010 14:18:00;97.71
191766;18.11.2010 14:26:00;97.76
191769;18.11.2010 14:29:00;97.76
191772;18.11.2010 14:32:00;97.8
191810;18.11.2010 15:10:00;97.79
191812;18.11.2010 15:12:00;97.8
191869;18.11.2010 16:09:00;97.8
191872;18.11.2010 16:12:00;97.83
191907;18.11.2010 16:47:00;97.83
191937;18.11.2010 17:17:00;97.83
191957;18.11.2010 17:37:00;97.83
191960;18.11.2010 17:40:00;97.83
191962;18.11.2010 17:42:00;97.83
191968;18.11.2010 17:48:00;97.88
191985;18.11.2010 18:05:00;97.88
191987;18.11.2010 18:07:00;97.91
192004;18.11.2010 18:24:00;97.91
192007;18.11.2010 18:27:00;97.95
192011;18.11.2010 18:31:00;97.94
192013;18.11.2010 18:33:00;97.98
192054;18.11.2010 19:14:00;97.98
192063;18.11.2010 19:23:00;98.01
192065;18.11.2010 19:25:00;98.01
192066;18.11.2010 19:26:00;97.98
192104;18.11.2010 20:04:00;97.98
192203;18.11.2010 21:43:00;97.98
192214;18.11.2010 21:54:00;97.98
192215;18.11.2010 21:55:00;97.98
192225;18.11.2010 22:05:00;97.98
192228;18.11.2010 22:08:00;98.04
192248;18.11.2010 22:28:00;98.04
192249;18.11.2010 22:29:00;98.04
192269;18.11.2010 22:49:00;98.04
192277;18.11.2010 22:57:00;98.09
192291;18.11.2010 23:11:00;98.09
192307;18.11.2010 23:27:00;98.08
192310;18.11.2010 23:30:00;98.08
192331;19.11.2010 10:01:00;98.43
192542;19.11.2010 13:32:00;98.62
192547;19.11.2010 13:37:00;98.62
192598;19.11.2010 14:28:00;98.66
