average;date;moneyPercent
191800;18.11.2013 15:00:00;9.2
191831;18.11.2013 15:31:00;9.21
191857;18.11.2013 15:57:00;9.21
191883;18.11.2013 16:23:00;9.22
191902;18.11.2013 16:42:00;9.23
191903;18.11.2013 16:43:00;9.23
191909;18.11.2013 16:49:00;9.23
191916;18.11.2013 16:56:00;9.23
191920;18.11.2013 17:00:00;9.23
191948;18.11.2013 17:28:00;9.23
191952;18.11.2013 17:32:00;9.23
191956;18.11.2013 17:36:00;9.27
191959;18.11.2013 17:39:00;9.26
191960;18.11.2013 17:40:00;9.28
191966;18.11.2013 17:46:00;9.31
192004;18.11.2013 18:24:00;9.31
192006;18.11.2013 18:26:00;9.3
192007;18.11.2013 18:27:00;9.31
192008;18.11.2013 18:28:00;9.31
192010;18.11.2013 18:30:00;9.34
192012;18.11.2013 18:32:00;9.34
192015;18.11.2013 18:35:00;9.34
192020;18.11.2013 18:40:00;9.34
192024;18.11.2013 18:44:00;9.34
192025;18.11.2013 18:45:00;9.34
192045;18.11.2013 19:05:00;9.34
192052;18.11.2013 19:12:00;9.36
192055;18.11.2013 19:15:00;9.36
192091;18.11.2013 19:51:00;9.36
192105;18.11.2013 20:05:00;9.36
192108;18.11.2013 20:08:00;9.35
192117;18.11.2013 20:17:00;9.35
192119;18.11.2013 20:19:00;9.35
192121;18.11.2013 20:21:00;9.35
192123;18.11.2013 20:23:00;9.35
192124;18.11.2013 20:24:00;9.35
192129;18.11.2013 20:29:00;9.35
192130;18.11.2013 20:30:00;9.35
192131;18.11.2013 20:31:00;9.35
192138;18.11.2013 20:38:00;9.35
192140;18.11.2013 20:40:00;9.35
192149;18.11.2013 20:49:00;9.34
192225;18.11.2013 22:05:00;9.35
192239;18.11.2013 22:19:00;9.35
192242;18.11.2013 22:22:00;9.35
192244;18.11.2013 22:24:00;9.35
192245;18.11.2013 22:25:00;9.36
192246;18.11.2013 22:26:00;9.36
192249;18.11.2013 22:29:00;9.36
192286;18.11.2013 23:06:00;9.35
192289;18.11.2013 23:09:00;9.35
192296;18.11.2013 23:16:00;9.35
192302;18.11.2013 23:22:00;9.35
192307;18.11.2013 23:27:00;9.35
192310;18.11.2013 23:30:00;9.35
192316;18.11.2013 23:36:00;9.35
192318;18.11.2013 23:38:00;9.35
192319;18.11.2013 23:39:00;9.35
192321;18.11.2013 23:41:00;9.35
192323;18.11.2013 23:43:00;9.35
192325;18.11.2013 23:45:00;9.35
192442;19.11.2013 11:52:00;9.36
192452;19.11.2013 12:02:00;9.37
192464;19.11.2013 12:14:00;9.38
192477;19.11.2013 12:27:00;9.37
192482;19.11.2013 12:32:00;9.37
192496;19.11.2013 12:46:00;9.36
192505;19.11.2013 12:55:00;9.36
192518;19.11.2013 13:08:00;9.36
192520;19.11.2013 13:10:00;9.36
192523;19.11.2013 13:13:00;9.36
192526;19.11.2013 13:16:00;9.36
192527;19.11.2013 13:17:00;9.36
192531;19.11.2013 13:21:00;9.36
192632;19.11.2013 15:02:00;9.36
192646;19.11.2013 15:16:00;9.36
192722;19.11.2013 16:32:00;9.37
192726;19.11.2013 16:36:00;9.38
192755;19.11.2013 17:05:00;9.39
192792;19.11.2013 17:42:00;9.38
192798;19.11.2013 17:48:00;9.37
192846;19.11.2013 18:36:00;9.36
192847;19.11.2013 18:37:00;9.39
192871;19.11.2013 19:01:00;9.38
192873;19.11.2013 19:03:00;9.37
192887;19.11.2013 19:17:00;9.36
192894;19.11.2013 19:24:00;9.4
192897;19.11.2013 19:27:00;9.39
192898;19.11.2013 19:28:00;9.39
192900;19.11.2013 19:30:00;9.38
192902;19.11.2013 19:32:00;9.38
192905;19.11.2013 19:35:00;9.38
192909;19.11.2013 19:39:00;9.42
192926;19.11.2013 19:56:00;9.41
192933;19.11.2013 20:03:00;9.45
192938;19.11.2013 20:08:00;9.45
192948;19.11.2013 20:18:00;9.45
192962;19.11.2013 20:32:00;9.48
192964;19.11.2013 20:34:00;9.51
192969;19.11.2013 20:39:00;9.55
192978;19.11.2013 20:48:00;9.58
192980;19.11.2013 20:50:00;9.58
192981;19.11.2013 20:51:00;9.58
192995;19.11.2013 21:05:00;9.58
192996;19.11.2013 21:06:00;9.58
193018;19.11.2013 21:28:00;9.61
193037;19.11.2013 21:47:00;9.61
193042;19.11.2013 21:52:00;9.61
193056;19.11.2013 22:06:00;9.61
193059;19.11.2013 22:09:00;9.65
193098;19.11.2013 22:48:00;9.65
193118;19.11.2013 23:08:00;9.65
193119;19.11.2013 23:09:00;9.69
193161;20.11.2013 10:01:00;9.68
193163;20.11.2013 10:03:00;9.68
193167;20.11.2013 10:07:00;9.73
193168;20.11.2013 10:08:00;9.72
193173;20.11.2013 10:13:00;9.72
193174;20.11.2013 10:14:00;9.71
193175;20.11.2013 10:15:00;9.7
193177;20.11.2013 10:17:00;9.7
193179;20.11.2013 10:19:00;9.7
193180;20.11.2013 10:20:00;9.7
193189;20.11.2013 10:29:00;9.69
193191;20.11.2013 10:31:00;9.69
193206;20.11.2013 10:46:00;9.69
193207;20.11.2013 10:47:00;9.68
193211;20.11.2013 10:51:00;9.68
193242;20.11.2013 11:22:00;9.72
193247;20.11.2013 11:27:00;9.72
193248;20.11.2013 11:28:00;9.71
193250;20.11.2013 11:30:00;9.71
193253;20.11.2013 11:33:00;9.7
193258;20.11.2013 11:38:00;9.68
193317;20.11.2013 12:37:00;9.68
193332;20.11.2013 12:52:00;9.68
193364;20.11.2013 13:24:00;9.68
193366;20.11.2013 13:26:00;9.66
193368;20.11.2013 13:28:00;9.63
193370;20.11.2013 13:30:00;9.63
193376;20.11.2013 13:36:00;9.61
193380;20.11.2013 13:40:00;9.6
193383;20.11.2013 13:43:00;9.58
193392;20.11.2013 13:52:00;9.57
193395;20.11.2013 13:55:00;9.52
193473;20.11.2013 15:13:00;9.55
193498;20.11.2013 15:38:00;9.57
193531;20.11.2013 16:11:00;9.58
193554;20.11.2013 16:34:00;9.59
193583;20.11.2013 17:03:00;9.61
193613;20.11.2013 17:33:00;9.6
193619;20.11.2013 17:39:00;9.61
193645;20.11.2013 18:05:00;9.63
193660;20.11.2013 18:20:00;9.62
193663;20.11.2013 18:23:00;9.62
193671;20.11.2013 18:31:00;9.62
193679;20.11.2013 18:39:00;9.62
193680;20.11.2013 18:40:00;9.62
193681;20.11.2013 18:41:00;9.62
193701;20.11.2013 19:01:00;9.61
193707;20.11.2013 19:07:00;9.61
193727;20.11.2013 19:27:00;9.6
193739;20.11.2013 19:39:00;9.59
193740;20.11.2013 19:40:00;9.57
193752;20.11.2013 19:52:00;9.56
193777;20.11.2013 20:17:00;9.59
193778;20.11.2013 20:18:00;9.59
193785;20.11.2013 20:25:00;9.59
193817;20.11.2013 20:57:00;9.6
193828;20.11.2013 21:08:00;9.59
193840;20.11.2013 21:20:00;9.6
193841;20.11.2013 21:21:00;9.6
193842;20.11.2013 21:22:00;9.6
193845;20.11.2013 21:25:00;9.6
193860;20.11.2013 21:40:00;9.6
193862;20.11.2013 21:42:00;9.6
193873;20.11.2013 21:53:00;9.6
193903;20.11.2013 22:23:00;9.6
193905;20.11.2013 22:25:00;9.6
193906;20.11.2013 22:26:00;9.59
193911;20.11.2013 22:31:00;9.61
193916;20.11.2013 22:36:00;9.6
193930;20.11.2013 22:50:00;9.6
193938;20.11.2013 22:58:00;9.63
193941;20.11.2013 23:01:00;9.63
193945;20.11.2013 23:05:00;9.63
193946;20.11.2013 23:06:00;9.63
193949;20.11.2013 23:09:00;9.62
193961;20.11.2013 23:21:00;9.62
194062;21.11.2013 11:12:00;9.63
194108;21.11.2013 11:58:00;9.66
194109;21.11.2013 11:59:00;9.66
194112;21.11.2013 12:02:00;9.64
194130;21.11.2013 12:20:00;9.64
194162;21.11.2013 12:52:00;9.63
194168;21.11.2013 12:58:00;9.65
194193;21.11.2013 13:23:00;9.68
194209;21.11.2013 13:39:00;9.7
194217;21.11.2013 13:47:00;9.71
194222;21.11.2013 13:52:00;9.73
194230;21.11.2013 14:00:00;9.73
194244;21.11.2013 14:14:00;9.73
194258;21.11.2013 14:28:00;9.73
194265;21.11.2013 14:35:00;9.72
194266;21.11.2013 14:36:00;9.76
194270;21.11.2013 14:40:00;9.78
194282;21.11.2013 14:52:00;9.82
194300;21.11.2013 15:10:00;9.85
194305;21.11.2013 15:15:00;9.88
194310;21.11.2013 15:20:00;9.92
194317;21.11.2013 15:27:00;9.95
194319;21.11.2013 15:29:00;9.95
194321;21.11.2013 15:31:00;9.94
194324;21.11.2013 15:34:00;9.99
194375;21.11.2013 16:25:00;10.0
194377;21.11.2013 16:27:00;10.0
194380;21.11.2013 16:30:00;10.0
194386;21.11.2013 16:36:00;10.01
194387;21.11.2013 16:37:00;10.02
194424;21.11.2013 17:14:00;10.01
194431;21.11.2013 17:21:00;9.99
194441;21.11.2013 17:31:00;9.98
194453;21.11.2013 17:43:00;9.99
194473;21.11.2013 18:03:00;9.99
194502;21.11.2013 18:32:00;9.98
194533;21.11.2013 19:03:00;9.98
194551;21.11.2013 19:21:00;9.99
194558;21.11.2013 19:28:00;9.98
194563;21.11.2013 19:33:00;9.98
194583;21.11.2013 19:53:00;9.98
194589;21.11.2013 19:59:00;9.98
194590;21.11.2013 20:00:00;9.98
194596;21.11.2013 20:06:00;9.98
194606;21.11.2013 20:16:00;9.98
194611;21.11.2013 20:21:00;9.98
194622;21.11.2013 20:32:00;9.97
194638;21.11.2013 20:48:00;9.96
194651;21.11.2013 21:01:00;9.95
194684;21.11.2013 21:34:00;9.94
194710;21.11.2013 22:00:00;9.92
194716;21.11.2013 22:06:00;9.9
194722;21.11.2013 22:12:00;9.89
194723;21.11.2013 22:13:00;9.89
194727;21.11.2013 22:17:00;9.87
194729;21.11.2013 22:19:00;9.87
194738;21.11.2013 22:28:00;9.86
194739;21.11.2013 22:29:00;9.85
194745;21.11.2013 22:35:00;9.85
194753;21.11.2013 22:43:00;9.85
194754;21.11.2013 22:44:00;9.86
194757;21.11.2013 22:47:00;9.85
194762;21.11.2013 22:52:00;9.86
194767;21.11.2013 22:57:00;9.86
194769;21.11.2013 22:59:00;9.85
194770;21.11.2013 23:00:00;9.86
194779;21.11.2013 23:09:00;9.86
194794;21.11.2013 23:24:00;9.86
194812;21.11.2013 23:42:00;9.86
194821;22.11.2013 10:01:00;9.84
194822;22.11.2013 10:02:00;9.82
194827;22.11.2013 10:07:00;9.8
194837;22.11.2013 10:17:00;9.76
194903;22.11.2013 11:23:00;9.79
194928;22.11.2013 11:48:00;9.82
194965;22.11.2013 12:25:00;9.82
194970;22.11.2013 12:30:00;9.85
195022;22.11.2013 13:22:00;9.84
195035;22.11.2013 13:35:00;9.88
195060;22.11.2013 14:00:00;9.88
195075;22.11.2013 14:15:00;9.87
195079;22.11.2013 14:19:00;9.86
195106;22.11.2013 14:46:00;9.9
195108;22.11.2013 14:48:00;9.9
195109;22.11.2013 14:49:00;9.89
195126;22.11.2013 15:06:00;9.89
195155;22.11.2013 15:35:00;9.89
195161;22.11.2013 15:41:00;9.93
195189;22.11.2013 16:09:00;9.91
195195;22.11.2013 16:15:00;9.9
195298;22.11.2013 17:58:00;9.91
195314;22.11.2013 18:14:00;9.94
195327;22.11.2013 18:27:00;9.95
195330;22.11.2013 18:30:00;9.95
195366;22.11.2013 19:06:00;9.98
195370;22.11.2013 19:10:00;9.98
195373;22.11.2013 19:13:00;10.02
195375;22.11.2013 19:15:00;10.05
195379;22.11.2013 19:19:00;10.08
195394;22.11.2013 19:34:00;10.11
195425;22.11.2013 20:05:00;10.12
195451;22.11.2013 20:31:00;10.13
195460;22.11.2013 20:40:00;10.16
195478;22.11.2013 20:58:00;10.16
195482;22.11.2013 21:02:00;10.14
195483;22.11.2013 21:03:00;10.13
195486;22.11.2013 21:06:00;10.11
195488;22.11.2013 21:08:00;10.1
195489;22.11.2013 21:09:00;10.1
195499;22.11.2013 21:19:00;10.1
195500;22.11.2013 21:20:00;10.09
195509;22.11.2013 21:29:00;10.09
195510;22.11.2013 21:30:00;10.08
195513;22.11.2013 21:33:00;10.06
195522;22.11.2013 21:42:00;10.07
195551;22.11.2013 22:11:00;10.06
195560;22.11.2013 22:20:00;10.05
195561;22.11.2013 22:21:00;10.05
195572;22.11.2013 22:32:00;10.04
195578;22.11.2013 22:38:00;10.03
195579;22.11.2013 22:39:00;10.03
195583;22.11.2013 22:43:00;10.03
195588;22.11.2013 22:48:00;10.03
195590;22.11.2013 22:50:00;10.09
195591;22.11.2013 22:51:00;10.08
195607;22.11.2013 23:07:00;10.1
195614;22.11.2013 23:14:00;10.09
195615;22.11.2013 23:15:00;10.09
195635;22.11.2013 23:35:00;10.08
195636;22.11.2013 23:36:00;10.07
195639;22.11.2013 23:39:00;10.07
195649;22.11.2013 23:49:00;10.06
195650;22.11.2013 23:50:00;10.04
195651;25.11.2013 10:01:00;10.05
195658;25.11.2013 10:08:00;10.1
195674;25.11.2013 10:24:00;10.09
195675;25.11.2013 10:25:00;10.07
195677;25.11.2013 10:27:00;10.12
195678;25.11.2013 10:28:00;10.11
195687;25.11.2013 10:37:00;10.11
195689;25.11.2013 10:39:00;10.1
195694;25.11.2013 10:44:00;10.09
195696;25.11.2013 10:46:00;10.08
195706;25.11.2013 10:56:00;10.08
195710;25.11.2013 11:00:00;10.07
195714;25.11.2013 11:04:00;10.06
195721;25.11.2013 11:11:00;10.06
195741;25.11.2013 11:31:00;10.06
195744;25.11.2013 11:34:00;10.04
195749;25.11.2013 11:39:00;10.03
195752;25.11.2013 11:42:00;10.02
195753;25.11.2013 11:43:00;10.01
195838;25.11.2013 13:08:00;10.03
195882;25.11.2013 13:52:00;10.04
195909;25.11.2013 14:19:00;10.04
195939;25.11.2013 14:49:00;10.06
195955;25.11.2013 15:05:00;10.06
195963;25.11.2013 15:13:00;10.06
195966;25.11.2013 15:16:00;10.06
195975;25.11.2013 15:25:00;10.06
195977;25.11.2013 15:27:00;10.05
195978;25.11.2013 15:28:00;10.07
195994;25.11.2013 15:44:00;10.08
196009;25.11.2013 15:59:00;10.08
196028;25.11.2013 16:18:00;10.08
196038;25.11.2013 16:28:00;10.07
196043;25.11.2013 16:33:00;10.06
196050;25.11.2013 16:40:00;10.05
196079;25.11.2013 17:09:00;10.03
196172;25.11.2013 18:42:00;10.07
196200;25.11.2013 19:10:00;10.09
196229;25.11.2013 19:39:00;10.1
196256;25.11.2013 20:06:00;10.1
196279;25.11.2013 20:29:00;10.11
196289;25.11.2013 20:39:00;10.12
196307;25.11.2013 20:57:00;10.16
196311;25.11.2013 21:01:00;10.19
196312;25.11.2013 21:02:00;10.19
196316;25.11.2013 21:06:00;10.22
196340;25.11.2013 21:30:00;10.21
196342;25.11.2013 21:32:00;10.21
196344;25.11.2013 21:34:00;10.22
196351;25.11.2013 21:41:00;10.22
196353;25.11.2013 21:43:00;10.22
196364;25.11.2013 21:54:00;10.22
196369;25.11.2013 21:59:00;10.26
196401;25.11.2013 22:31:00;10.28
196403;25.11.2013 22:33:00;10.27
196423;25.11.2013 22:53:00;10.28
196426;25.11.2013 22:56:00;10.28
196429;25.11.2013 22:59:00;10.31
196430;25.11.2013 23:00:00;10.3
196450;25.11.2013 23:20:00;10.3
196451;25.11.2013 23:21:00;10.34
196459;25.11.2013 23:29:00;10.34
196481;26.11.2013 10:01:00;10.34
196483;26.11.2013 10:03:00;10.33
196484;26.11.2013 10:04:00;10.33
196486;26.11.2013 10:06:00;10.33
196492;26.11.2013 10:12:00;10.32
196513;26.11.2013 10:33:00;10.3
196514;26.11.2013 10:34:00;10.29
196525;26.11.2013 10:45:00;10.28
196526;26.11.2013 10:46:00;10.25
196528;26.11.2013 10:48:00;10.23
196533;26.11.2013 10:53:00;10.23
196544;26.11.2013 11:04:00;10.22
196547;26.11.2013 11:07:00;10.21
196557;26.11.2013 11:17:00;10.22
196597;26.11.2013 11:57:00;10.25
196603;26.11.2013 12:03:00;10.26
196610;26.11.2013 12:10:00;10.26
196611;26.11.2013 12:11:00;10.29
196618;26.11.2013 12:18:00;10.29
196619;26.11.2013 12:19:00;10.31
196642;26.11.2013 12:42:00;10.29
196644;26.11.2013 12:44:00;10.27
196645;26.11.2013 12:45:00;10.27
196646;26.11.2013 12:46:00;10.27
196655;26.11.2013 12:55:00;10.27
196656;26.11.2013 12:56:00;10.27
196658;26.11.2013 12:58:00;10.26
196659;26.11.2013 12:59:00;10.26
196661;26.11.2013 13:01:00;10.26
196663;26.11.2013 13:03:00;10.26
196666;26.11.2013 13:06:00;10.27
196669;26.11.2013 13:09:00;10.26
196675;26.11.2013 13:15:00;10.26
196686;26.11.2013 13:26:00;10.26
196718;26.11.2013 13:58:00;10.25
196732;26.11.2013 14:12:00;10.26
196738;26.11.2013 14:18:00;10.26
196746;26.11.2013 14:26:00;10.25
196754;26.11.2013 14:34:00;10.25
196770;26.11.2013 14:50:00;10.25
196774;26.11.2013 14:54:00;10.24
196778;26.11.2013 14:58:00;10.24
196785;26.11.2013 15:05:00;10.23
196806;26.11.2013 15:26:00;10.23
196810;26.11.2013 15:30:00;10.23
196814;26.11.2013 15:34:00;10.23
196817;26.11.2013 15:37:00;10.23
196828;26.11.2013 15:48:00;10.23
196832;26.11.2013 15:52:00;10.23
196833;26.11.2013 15:53:00;10.23
196837;26.11.2013 15:57:00;10.23
196843;26.11.2013 16:03:00;10.22
196849;26.11.2013 16:09:00;10.21
196872;26.11.2013 16:32:00;10.21
196875;26.11.2013 16:35:00;10.21
196879;26.11.2013 16:39:00;10.21
196880;26.11.2013 16:40:00;10.21
196900;26.11.2013 17:00:00;10.21
196902;26.11.2013 17:02:00;10.21
196906;26.11.2013 17:06:00;10.21
196908;26.11.2013 17:08:00;10.2
196913;26.11.2013 17:13:00;10.2
196928;26.11.2013 17:28:00;10.2
196931;26.11.2013 17:31:00;10.19
196941;26.11.2013 17:41:00;10.18
196944;26.11.2013 17:44:00;10.18
196949;26.11.2013 17:49:00;10.18
196957;26.11.2013 17:57:00;10.18
196961;26.11.2013 18:01:00;10.17
196962;26.11.2013 18:02:00;10.16
196967;26.11.2013 18:07:00;10.15
196968;26.11.2013 18:08:00;10.14
196971;26.11.2013 18:11:00;10.13
196992;26.11.2013 18:32:00;10.13
197045;26.11.2013 19:25:00;10.13
197066;26.11.2013 19:46:00;10.12
197068;26.11.2013 19:48:00;10.12
197069;26.11.2013 19:49:00;10.11
197071;26.11.2013 19:51:00;10.11
197072;26.11.2013 19:52:00;10.1
197074;26.11.2013 19:54:00;10.1
197075;26.11.2013 19:55:00;10.09
197077;26.11.2013 19:57:00;10.09
197080;26.11.2013 20:00:00;10.08
197082;26.11.2013 20:02:00;10.08
197087;26.11.2013 20:07:00;10.07
197097;26.11.2013 20:17:00;10.07
197098;26.11.2013 20:18:00;10.07
197112;26.11.2013 20:32:00;10.06
197119;26.11.2013 20:39:00;10.06
197128;26.11.2013 20:48:00;10.06
197132;26.11.2013 20:52:00;10.06
197134;26.11.2013 20:54:00;10.06
197176;26.11.2013 21:36:00;10.06
197182;26.11.2013 21:42:00;10.05
197197;26.11.2013 21:57:00;10.05
197209;26.11.2013 22:09:00;10.05
197210;26.11.2013 22:10:00;10.05
197212;26.11.2013 22:12:00;10.05
197213;26.11.2013 22:13:00;10.05
197235;26.11.2013 22:35:00;10.05
197272;26.11.2013 23:12:00;10.05
197276;26.11.2013 23:16:00;10.06
197287;26.11.2013 23:27:00;10.06
197294;26.11.2013 23:34:00;10.05
197295;26.11.2013 23:35:00;10.05
197298;26.11.2013 23:38:00;10.05
197341;27.11.2013 10:31:00;10.05
197344;27.11.2013 10:34:00;10.06
197347;27.11.2013 10:37:00;10.06
197353;27.11.2013 10:43:00;10.06
197368;27.11.2013 10:58:00;10.05
197379;27.11.2013 11:09:00;10.03
197381;27.11.2013 11:11:00;10.01
197382;27.11.2013 11:12:00;10.0
197383;27.11.2013 11:13:00;9.98
197384;27.11.2013 11:14:00;9.96
197385;27.11.2013 11:15:00;9.93
197435;27.11.2013 12:05:00;9.94
197458;27.11.2013 12:28:00;9.95
197485;27.11.2013 12:55:00;9.96
197487;27.11.2013 12:57:00;9.96
197491;27.11.2013 13:01:00;9.96
197493;27.11.2013 13:03:00;9.96
197500;27.11.2013 13:10:00;9.96
197513;27.11.2013 13:23:00;9.96
197531;27.11.2013 13:41:00;9.95
197533;27.11.2013 13:43:00;9.95
197549;27.11.2013 13:59:00;9.94
197592;27.11.2013 14:42:00;9.93
197595;27.11.2013 14:45:00;9.95
197599;27.11.2013 14:49:00;9.94
197601;27.11.2013 14:51:00;9.94
197605;27.11.2013 14:55:00;9.94
197609;27.11.2013 14:59:00;9.94
197631;27.11.2013 15:21:00;9.95
197666;27.11.2013 15:56:00;9.95
197676;27.11.2013 16:06:00;9.95
197680;27.11.2013 16:10:00;9.95
197696;27.11.2013 16:26:00;9.95
197703;27.11.2013 16:33:00;9.95
197705;27.11.2013 16:35:00;9.95
197715;27.11.2013 16:45:00;9.95
197738;27.11.2013 17:08:00;9.95
197742;27.11.2013 17:12:00;9.95
197744;27.11.2013 17:14:00;9.95
197752;27.11.2013 17:22:00;9.94
197754;27.11.2013 17:24:00;9.93
197755;27.11.2013 17:25:00;9.93
197757;27.11.2013 17:27:00;9.92
197758;27.11.2013 17:28:00;9.92
197759;27.11.2013 17:29:00;9.92
197760;27.11.2013 17:30:00;9.93
197762;27.11.2013 17:32:00;9.92
197764;27.11.2013 17:34:00;9.92
197772;27.11.2013 17:42:00;9.92
197774;27.11.2013 17:44:00;9.92
197777;27.11.2013 17:47:00;9.91
197782;27.11.2013 17:52:00;9.91
197807;27.11.2013 18:17:00;9.9
197952;27.11.2013 20:42:00;9.93
197953;27.11.2013 20:43:00;9.93
197978;27.11.2013 21:08:00;9.93
197985;27.11.2013 21:15:00;9.96
197986;27.11.2013 21:16:00;9.96
197987;27.11.2013 21:17:00;9.96
198029;27.11.2013 21:59:00;9.96
198041;27.11.2013 22:11:00;9.95
198051;27.11.2013 22:21:00;9.99
198061;27.11.2013 22:31:00;9.98
198073;27.11.2013 22:43:00;10.01
198082;27.11.2013 22:52:00;10.01
198115;27.11.2013 23:25:00;10.04
198137;27.11.2013 23:47:00;10.07
198144;28.11.2013 10:04:00;10.07
198165;28.11.2013 10:25:00;10.09
198174;28.11.2013 10:34:00;10.11
198176;28.11.2013 10:36:00;10.12
198209;28.11.2013 11:09:00;10.13
198228;28.11.2013 11:28:00;10.14
198260;28.11.2013 12:00:00;10.15
198264;28.11.2013 12:04:00;10.15
198269;28.11.2013 12:09:00;10.17
198276;28.11.2013 12:16:00;10.18
198293;28.11.2013 12:33:00;10.17
198294;28.11.2013 12:34:00;10.16
198298;28.11.2013 12:38:00;10.16
198299;28.11.2013 12:39:00;10.15
198302;28.11.2013 12:42:00;10.15
198324;28.11.2013 13:04:00;10.15
198354;28.11.2013 13:34:00;10.14
198356;28.11.2013 13:36:00;10.14
198367;28.11.2013 13:47:00;10.16
198379;28.11.2013 13:59:00;10.18
198387;28.11.2013 14:07:00;10.19
198403;28.11.2013 14:23:00;10.2
198413;28.11.2013 14:33:00;10.21
198417;28.11.2013 14:37:00;10.21
198446;28.11.2013 15:06:00;10.2
198452;28.11.2013 15:12:00;10.23
198454;28.11.2013 15:14:00;10.22
198458;28.11.2013 15:18:00;10.22
198467;28.11.2013 15:27:00;10.22
198473;28.11.2013 15:33:00;10.21
198493;28.11.2013 15:53:00;10.2
198494;28.11.2013 15:54:00;10.19
198496;28.11.2013 15:56:00;10.18
198543;28.11.2013 16:43:00;10.17
198552;28.11.2013 16:52:00;10.17
198553;28.11.2013 16:53:00;10.17
198554;28.11.2013 16:54:00;10.17
198557;28.11.2013 16:57:00;10.16
198559;28.11.2013 16:59:00;10.16
198561;28.11.2013 17:01:00;10.16
198566;28.11.2013 17:06:00;10.16
198590;28.11.2013 17:30:00;10.16
198612;28.11.2013 17:52:00;10.16
198615;28.11.2013 17:55:00;10.14
198619;28.11.2013 17:59:00;10.14
198621;28.11.2013 18:01:00;10.14
198622;28.11.2013 18:02:00;10.14
198626;28.11.2013 18:06:00;10.14
198635;28.11.2013 18:15:00;10.13
198661;28.11.2013 18:41:00;10.13
198665;28.11.2013 18:45:00;10.13
198688;28.11.2013 19:08:00;10.12
198708;28.11.2013 19:28:00;10.12
198716;28.11.2013 19:36:00;10.12
198719;28.11.2013 19:39:00;10.11
198721;28.11.2013 19:41:00;10.11
198732;28.11.2013 19:52:00;10.11
198736;28.11.2013 19:56:00;10.11
198738;28.11.2013 19:58:00;10.11
198740;28.11.2013 20:00:00;10.07
198741;28.11.2013 20:01:00;10.06
198742;28.11.2013 20:02:00;10.05
198774;28.11.2013 20:34:00;10.05
198812;28.11.2013 21:12:00;10.04
198827;28.11.2013 21:27:00;10.05
198875;28.11.2013 22:15:00;10.05
198884;28.11.2013 22:24:00;10.04
198906;28.11.2013 22:46:00;10.04
198911;28.11.2013 22:51:00;10.04
198927;28.11.2013 23:07:00;10.04
198951;28.11.2013 23:31:00;10.04
198968;28.11.2013 23:48:00;10.04
198971;29.11.2013 10:01:00;10.03
198979;29.11.2013 10:09:00;10.02
198992;29.11.2013 10:22:00;10.02
198994;29.11.2013 10:24:00;10.02
198998;29.11.2013 10:28:00;10.02
199003;29.11.2013 10:33:00;10.01
199004;29.11.2013 10:34:00;10.0
199006;29.11.2013 10:36:00;9.99
199008;29.11.2013 10:38:00;9.99
199029;29.11.2013 10:59:00;9.98
199066;29.11.2013 11:36:00;9.98
199082;29.11.2013 11:52:00;9.97
199086;29.11.2013 11:56:00;9.96
199094;29.11.2013 12:04:00;9.95
199095;29.11.2013 12:05:00;9.95
199104;29.11.2013 12:14:00;9.95
199107;29.11.2013 12:17:00;9.95
199117;29.11.2013 12:27:00;9.95
199122;29.11.2013 12:32:00;9.95
199128;29.11.2013 12:38:00;9.95
199131;29.11.2013 12:41:00;9.94
199137;29.11.2013 12:47:00;9.94
199140;29.11.2013 12:50:00;9.94
199141;29.11.2013 12:51:00;9.94
199144;29.11.2013 12:54:00;9.94
199151;29.11.2013 13:01:00;9.93
199156;29.11.2013 13:06:00;9.93
199160;29.11.2013 13:10:00;9.93
199161;29.11.2013 13:11:00;9.93
199165;29.11.2013 13:15:00;9.92
199181;29.11.2013 13:31:00;9.93
199189;29.11.2013 13:39:00;9.92
199195;29.11.2013 13:45:00;9.92
199214;29.11.2013 14:04:00;9.92
199233;29.11.2013 14:23:00;9.92
199236;29.11.2013 14:26:00;9.92
199238;29.11.2013 14:28:00;9.92
199244;29.11.2013 14:34:00;9.92
199271;29.11.2013 15:01:00;9.92
199276;29.11.2013 15:06:00;9.92
199297;29.11.2013 15:27:00;9.92
199300;29.11.2013 15:30:00;9.92
199301;29.11.2013 15:31:00;9.92
199305;29.11.2013 15:35:00;9.92
199309;29.11.2013 15:39:00;9.92
199312;29.11.2013 15:42:00;9.91
199314;29.11.2013 15:44:00;9.91
199319;29.11.2013 15:49:00;9.91
199320;29.11.2013 15:50:00;9.91
199321;29.11.2013 15:51:00;9.9
199326;29.11.2013 15:56:00;9.9
199333;29.11.2013 16:03:00;9.88
199335;29.11.2013 16:05:00;9.86
199395;29.11.2013 17:05:00;9.87
199406;29.11.2013 17:16:00;9.87
199413;29.11.2013 17:23:00;9.86
199418;29.11.2013 17:28:00;9.86
199428;29.11.2013 17:38:00;9.85
199431;29.11.2013 17:41:00;9.83
199432;29.11.2013 17:42:00;9.83
199434;29.11.2013 17:44:00;9.8
199436;29.11.2013 17:46:00;9.8
199439;29.11.2013 17:49:00;9.8
199442;29.11.2013 17:52:00;9.79
199445;29.11.2013 17:55:00;9.78
199452;29.11.2013 18:02:00;9.77
199456;29.11.2013 18:06:00;9.77
199492;29.11.2013 18:42:00;9.77
199517;29.11.2013 19:07:00;9.77
